0.6755 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.7592 	EXP 	Created cue_file1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue_file1', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.7616 	EXP 	Created image_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_1', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.7640 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.7666 	EXP 	Created sound_icon1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon1', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.8466 	EXP 	Sound sound_1 set volume 1.000
7.8503 	EXP 	Created sound_icon2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.8506 	EXP 	Sound sound_2 set volume 1.000
7.9213 	EXP 	Created image_blank_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='stimulus/viswhere_stim/blank_white.png', interpolate=True, mask=None, maskParams=None, name='image_blank_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0., 0.]), texRes=128.0, units='height', win=Window(...))
7.9232 	EXP 	Created fixation_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='x', units='height', win=Window(...), wrapWidth=1)
7.9260 	EXP 	Created cue_file2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue_file2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.9288 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.9311 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.9337 	EXP 	Created sound_icon3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon3', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.9340 	EXP 	Sound sound_3 set volume 1.000
7.9367 	EXP 	Created sound_icon4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon4', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.9368 	EXP 	Sound sound_4 set volume 1.000
7.9390 	EXP 	Created response_yes = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='response_yes', opacity=0.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.9413 	EXP 	Created response_no = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='response_no', opacity=0.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.9994 	EXP 	Created iti_blank = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-12.0, flipHoriz=False, flipVert=False, image='stimulus/viswhere_stim/blank_white.png', interpolate=True, mask=None, maskParams=None, name='iti_blank', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.0033 	WARNING 	t of last frame was 1701.32ms (=1/0)
8.0033 	EXP 	text_start: autoDraw = True
9.1423 	WARNING 	t of last frame was 20.60ms (=1/48)
9.1460 	DATA 	Keypress: 3
10.7719 	DATA 	Keypress: 3
12.5202 	EXP 	Created sequence: random, trialTypes=1, nReps=4, seed=None
12.5206 	EXP 	New trial (rep=0, index=0): None
12.5296 	DATA 	Keypress: 2
12.5336 	EXP 	text_start: autoDraw = False
12.5336 	EXP 	text2: height = 0.05
12.5336 	EXP 	text2: height = 0.05
12.5336 	EXP 	text2: height = 0.05
12.5336 	EXP 	text2: text = 'X'
12.5336 	EXP 	text2: autoDraw = True
30.4739 	EXP 	New trial (rep=1, index=0): None
30.4774 	EXP 	text2: autoDraw = False
30.4774 	EXP 	text2: text = 'X'
30.4774 	EXP 	text2: autoDraw = True
30.4816 	DATA 	Keypress: 5
32.4781 	EXP 	New trial (rep=2, index=0): None
32.4814 	DATA 	Keypress: 5
32.4833 	EXP 	text2: autoDraw = False
32.4833 	EXP 	text2: text = 'X'
32.4833 	EXP 	text2: autoDraw = True
34.4708 	EXP 	New trial (rep=3, index=0): None
34.4748 	DATA 	Keypress: 5
34.4808 	EXP 	text2: autoDraw = False
34.4808 	EXP 	text2: text = 'X'
34.4808 	EXP 	text2: autoDraw = True
36.5167 	EXP 	Imported Vis-B_AC.csv as conditions, 65 conditions, 44 params
36.5171 	EXP 	Created sequence: sequential, trialTypes=65, nReps=1, seed=None
36.5176 	EXP 	New trial (rep=0, index=0): OrderedDict([('Trial', 0), ('Order', 0.0), ('Block', None), ('Type', 'fixation'), ('Stimuli_File1', 'stimulus/viswhere_stim/blank_white.png'), ('Stimuli_File2', 'stimulus/viswhere_stim/blank_white.png'), ('Stimuli_File3', 'stimulus/viswhat_stim/blank_white.png'), ('Stimuli_File4', 'stimulus/viswhat_stim/blank_white.png'), ('Cue_File1', 'stimulus/viswhere_stim/blank_white.png'), ('Cue_File2', 'stimulus/viswhere_stim/blank_white.png'), ('Response_File_Yes', 'stimulus/viswhere_stim/blank_white.png'), ('Response_File_No', 'stimulus/viswhere_stim/blank_white.png'), ('Match', 0.0), ('Cue_Dimension', 0.0), ('Pair1_Dimension', 0.0), ('Pair2_Dimension', 0.0), ('Key', 0), ('Cue1_Duration', 0.0), ('Cue1_Onset', 0), ('Cue2_Duration', 0.0), ('Cue2_Onset', 0), ('ResponseYes_Duration', 0.0), ('ResponseYes_Onset', 0), ('ResponseNo_Duration', 0.0), ('ResponseNo_Onset', 0), ('ITI_Within', 0.0), ('ITI_Between', 0.0), ('Image1_Duration', 0), ('Image1_Onset', 0.0), ('Image2_Duration', 0), ('Image2_Onset', 0.0), ('Image3_Duration', 0), ('Image3_Onset', 0.0), ('Image4_Duration', 0), ('Image4_Onset', 0.0), ('Sound1_Duration', 0), ('Sound1_Onset', 0), ('Sound2_Duration', 0), ('Sound2_Onset', 0), ('Sound3_Duration', 0), ('Sound3_Onset', 0), ('Sound4_Duration', 0), ('Sound4_Onset', 0), ('Fixation_Duration', 16)])
36.6852 	DATA 	Keypress: 5
36.6877 	WARNING 	t of last frame was 214.84ms (=1/4)
36.6877 	EXP 	text2: autoDraw = False
36.6877 	EXP 	cue_file1: ori = 0.0
36.6877 	EXP 	cue_file1: image = 'stimulus/viswhere_stim/blank_white.png'
36.6877 	EXP 	image_1: ori = 0.0
36.6877 	EXP 	image_1: image = 'stimulus/viswhere_stim/blank_white.png'
36.6877 	EXP 	image_2: ori = 0.0
36.6877 	EXP 	image_2: image = 'stimulus/viswhere_stim/blank_white.png'
36.6877 	EXP 	sound_icon1: ori = 0.0
36.6877 	EXP 	sound_icon1: image = 'stimulus/audwhere_stim/sound_icon.png'
36.6877 	EXP 	sound_icon2: ori = 0.0
36.6877 	EXP 	sound_icon2: image = 'stimulus/audwhere_stim/sound_icon.png'
36.6877 	EXP 	cue_file1: autoDraw = True
36.6877 	EXP 	cue_file1: autoDraw = False
36.6877 	EXP 	image_1: autoDraw = True
36.6877 	EXP 	image_1: autoDraw = False
36.6877 	EXP 	image_2: autoDraw = True
36.6877 	EXP 	image_2: autoDraw = False
36.6877 	EXP 	sound_icon1: autoDraw = True
36.6877 	EXP 	sound_icon1: autoDraw = False
36.6877 	EXP 	sound_icon2: autoDraw = True
36.6877 	EXP 	sound_icon2: autoDraw = False
36.6877 	EXP 	cue_file1: autoDraw = False
36.6877 	EXP 	image_1: autoDraw = False
36.6877 	EXP 	image_2: autoDraw = False
36.6877 	EXP 	sound_icon1: autoDraw = False
36.6877 	EXP 	sound_icon2: autoDraw = False
36.6877 	EXP 	image_blank_1: autoDraw = True
36.6877 	EXP 	image_blank_1: autoDraw = False
36.6877 	EXP 	image_blank_1: autoDraw = False
36.6877 	EXP 	cue_file2: ori = 0.0
36.6877 	EXP 	cue_file2: image = 'stimulus/viswhere_stim/blank_white.png'
36.6877 	EXP 	image_3: ori = 0.0
36.6877 	EXP 	image_3: image = 'stimulus/viswhat_stim/blank_white.png'
36.6877 	EXP 	image_4: ori = 0.0
36.6877 	EXP 	image_4: image = 'stimulus/viswhat_stim/blank_white.png'
36.6877 	EXP 	sound_icon3: ori = 0.0
36.6877 	EXP 	sound_icon3: image = 'stimulus/audwhere_stim/sound_icon.png'
36.6877 	EXP 	sound_icon4: ori = 0.0
36.6877 	EXP 	sound_icon4: image = 'stimulus/audwhere_stim/sound_icon.png'
36.6877 	EXP 	response_yes: ori = 0.0
36.6877 	EXP 	response_no: ori = 0.0
36.6877 	EXP 	image_3: texRes = 128.0
36.6877 	EXP 	image_4: texRes = 128.0
36.6877 	EXP 	cue_file2: texRes = 128.0
36.6877 	EXP 	response_yes: texRes = 128.0
36.6877 	EXP 	response_no: texRes = 128.0
36.6877 	EXP 	fixation_text: autoDraw = True
36.6877 	EXP 	cue_file2: autoDraw = True
36.6877 	EXP 	cue_file2: autoDraw = False
36.6877 	EXP 	image_3: autoDraw = True
36.6877 	EXP 	image_3: autoDraw = False
36.6877 	EXP 	image_4: autoDraw = True
36.6877 	EXP 	image_4: autoDraw = False
36.6877 	EXP 	sound_icon3: autoDraw = True
36.6877 	EXP 	sound_icon3: autoDraw = False
36.6877 	EXP 	sound_icon4: autoDraw = True
36.6877 	EXP 	sound_icon4: autoDraw = False
36.6877 	EXP 	response_yes: autoDraw = True
36.6877 	EXP 	response_yes: autoDraw = False
36.6877 	EXP 	response_no: autoDraw = True
36.6877 	EXP 	response_no: autoDraw = False
36.7355 	WARNING 	t of last frame was 47.79ms (=1/20)
36.7355 	EXP 	image_3: texRes = 128.0
36.7355 	EXP 	image_4: texRes = 128.0
36.7355 	EXP 	cue_file2: texRes = 128.0
36.7355 	EXP 	response_yes: texRes = 128.0
36.7355 	EXP 	response_no: texRes = 128.0
36.7819 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
36.7819 	EXP 	image_3: texRes = 128.0
36.7819 	EXP 	image_4: texRes = 128.0
36.7819 	EXP 	cue_file2: texRes = 128.0
36.7819 	EXP 	response_yes: texRes = 128.0
36.7819 	EXP 	response_no: texRes = 128.0
36.8280 	EXP 	image_3: texRes = 128.0
36.8280 	EXP 	image_4: texRes = 128.0
36.8280 	EXP 	cue_file2: texRes = 128.0
36.8280 	EXP 	response_yes: texRes = 128.0
36.8280 	EXP 	response_no: texRes = 128.0
36.8744 	EXP 	image_3: texRes = 128.0
36.8744 	EXP 	image_4: texRes = 128.0
36.8744 	EXP 	cue_file2: texRes = 128.0
36.8744 	EXP 	response_yes: texRes = 128.0
36.8744 	EXP 	response_no: texRes = 128.0
36.9224 	EXP 	image_3: texRes = 128.0
36.9224 	EXP 	image_4: texRes = 128.0
36.9224 	EXP 	cue_file2: texRes = 128.0
36.9224 	EXP 	response_yes: texRes = 128.0
36.9224 	EXP 	response_no: texRes = 128.0
36.9690 	EXP 	image_3: texRes = 128.0
36.9690 	EXP 	image_4: texRes = 128.0
36.9690 	EXP 	cue_file2: texRes = 128.0
36.9690 	EXP 	response_yes: texRes = 128.0
36.9690 	EXP 	response_no: texRes = 128.0
37.0152 	EXP 	image_3: texRes = 128.0
37.0152 	EXP 	image_4: texRes = 128.0
37.0152 	EXP 	cue_file2: texRes = 128.0
37.0152 	EXP 	response_yes: texRes = 128.0
37.0152 	EXP 	response_no: texRes = 128.0
37.0615 	EXP 	image_3: texRes = 128.0
37.0615 	EXP 	image_4: texRes = 128.0
37.0615 	EXP 	cue_file2: texRes = 128.0
37.0615 	EXP 	response_yes: texRes = 128.0
37.0615 	EXP 	response_no: texRes = 128.0
37.1086 	EXP 	image_3: texRes = 128.0
37.1086 	EXP 	image_4: texRes = 128.0
37.1086 	EXP 	cue_file2: texRes = 128.0
37.1086 	EXP 	response_yes: texRes = 128.0
37.1086 	EXP 	response_no: texRes = 128.0
37.1546 	EXP 	image_3: texRes = 128.0
37.1546 	EXP 	image_4: texRes = 128.0
37.1546 	EXP 	cue_file2: texRes = 128.0
37.1546 	EXP 	response_yes: texRes = 128.0
37.1546 	EXP 	response_no: texRes = 128.0
37.2005 	EXP 	image_3: texRes = 128.0
37.2005 	EXP 	image_4: texRes = 128.0
37.2005 	EXP 	cue_file2: texRes = 128.0
37.2005 	EXP 	response_yes: texRes = 128.0
37.2005 	EXP 	response_no: texRes = 128.0
37.2463 	EXP 	image_3: texRes = 128.0
37.2463 	EXP 	image_4: texRes = 128.0
37.2463 	EXP 	cue_file2: texRes = 128.0
37.2463 	EXP 	response_yes: texRes = 128.0
37.2463 	EXP 	response_no: texRes = 128.0
37.2966 	EXP 	image_3: texRes = 128.0
37.2966 	EXP 	image_4: texRes = 128.0
37.2966 	EXP 	cue_file2: texRes = 128.0
37.2966 	EXP 	response_yes: texRes = 128.0
37.2966 	EXP 	response_no: texRes = 128.0
37.3423 	EXP 	image_3: texRes = 128.0
37.3423 	EXP 	image_4: texRes = 128.0
37.3423 	EXP 	cue_file2: texRes = 128.0
37.3423 	EXP 	response_yes: texRes = 128.0
37.3423 	EXP 	response_no: texRes = 128.0
37.3886 	EXP 	image_3: texRes = 128.0
37.3886 	EXP 	image_4: texRes = 128.0
37.3886 	EXP 	cue_file2: texRes = 128.0
37.3886 	EXP 	response_yes: texRes = 128.0
37.3886 	EXP 	response_no: texRes = 128.0
37.4346 	EXP 	image_3: texRes = 128.0
37.4346 	EXP 	image_4: texRes = 128.0
37.4346 	EXP 	cue_file2: texRes = 128.0
37.4346 	EXP 	response_yes: texRes = 128.0
37.4346 	EXP 	response_no: texRes = 128.0
37.4805 	EXP 	image_3: texRes = 128.0
37.4805 	EXP 	image_4: texRes = 128.0
37.4805 	EXP 	cue_file2: texRes = 128.0
37.4805 	EXP 	response_yes: texRes = 128.0
37.4805 	EXP 	response_no: texRes = 128.0
37.5267 	EXP 	image_3: texRes = 128.0
37.5267 	EXP 	image_4: texRes = 128.0
37.5267 	EXP 	cue_file2: texRes = 128.0
37.5267 	EXP 	response_yes: texRes = 128.0
37.5267 	EXP 	response_no: texRes = 128.0
37.5727 	EXP 	image_3: texRes = 128.0
37.5727 	EXP 	image_4: texRes = 128.0
37.5727 	EXP 	cue_file2: texRes = 128.0
37.5727 	EXP 	response_yes: texRes = 128.0
37.5727 	EXP 	response_no: texRes = 128.0
37.6186 	EXP 	image_3: texRes = 128.0
37.6186 	EXP 	image_4: texRes = 128.0
37.6186 	EXP 	cue_file2: texRes = 128.0
37.6186 	EXP 	response_yes: texRes = 128.0
37.6186 	EXP 	response_no: texRes = 128.0
37.6645 	EXP 	image_3: texRes = 128.0
37.6645 	EXP 	image_4: texRes = 128.0
37.6645 	EXP 	cue_file2: texRes = 128.0
37.6645 	EXP 	response_yes: texRes = 128.0
37.6645 	EXP 	response_no: texRes = 128.0
37.7105 	EXP 	image_3: texRes = 128.0
37.7105 	EXP 	image_4: texRes = 128.0
37.7105 	EXP 	cue_file2: texRes = 128.0
37.7105 	EXP 	response_yes: texRes = 128.0
37.7105 	EXP 	response_no: texRes = 128.0
37.7570 	EXP 	image_3: texRes = 128.0
37.7570 	EXP 	image_4: texRes = 128.0
37.7570 	EXP 	cue_file2: texRes = 128.0
37.7570 	EXP 	response_yes: texRes = 128.0
37.7570 	EXP 	response_no: texRes = 128.0
37.8036 	EXP 	image_3: texRes = 128.0
37.8036 	EXP 	image_4: texRes = 128.0
37.8036 	EXP 	cue_file2: texRes = 128.0
37.8036 	EXP 	response_yes: texRes = 128.0
37.8036 	EXP 	response_no: texRes = 128.0
37.8516 	EXP 	image_3: texRes = 128.0
37.8516 	EXP 	image_4: texRes = 128.0
37.8516 	EXP 	cue_file2: texRes = 128.0
37.8516 	EXP 	response_yes: texRes = 128.0
37.8516 	EXP 	response_no: texRes = 128.0
37.8979 	EXP 	image_3: texRes = 128.0
37.8979 	EXP 	image_4: texRes = 128.0
37.8979 	EXP 	cue_file2: texRes = 128.0
37.8979 	EXP 	response_yes: texRes = 128.0
37.8979 	EXP 	response_no: texRes = 128.0
37.9441 	EXP 	image_3: texRes = 128.0
37.9441 	EXP 	image_4: texRes = 128.0
37.9441 	EXP 	cue_file2: texRes = 128.0
37.9441 	EXP 	response_yes: texRes = 128.0
37.9441 	EXP 	response_no: texRes = 128.0
37.9905 	EXP 	image_3: texRes = 128.0
37.9905 	EXP 	image_4: texRes = 128.0
37.9905 	EXP 	cue_file2: texRes = 128.0
37.9905 	EXP 	response_yes: texRes = 128.0
37.9905 	EXP 	response_no: texRes = 128.0
38.0369 	EXP 	image_3: texRes = 128.0
38.0369 	EXP 	image_4: texRes = 128.0
38.0369 	EXP 	cue_file2: texRes = 128.0
38.0369 	EXP 	response_yes: texRes = 128.0
38.0369 	EXP 	response_no: texRes = 128.0
38.0836 	EXP 	image_3: texRes = 128.0
38.0836 	EXP 	image_4: texRes = 128.0
38.0836 	EXP 	cue_file2: texRes = 128.0
38.0836 	EXP 	response_yes: texRes = 128.0
38.0836 	EXP 	response_no: texRes = 128.0
38.1299 	EXP 	image_3: texRes = 128.0
38.1299 	EXP 	image_4: texRes = 128.0
38.1299 	EXP 	cue_file2: texRes = 128.0
38.1299 	EXP 	response_yes: texRes = 128.0
38.1299 	EXP 	response_no: texRes = 128.0
38.1764 	EXP 	image_3: texRes = 128.0
38.1764 	EXP 	image_4: texRes = 128.0
38.1764 	EXP 	cue_file2: texRes = 128.0
38.1764 	EXP 	response_yes: texRes = 128.0
38.1764 	EXP 	response_no: texRes = 128.0
38.2231 	EXP 	image_3: texRes = 128.0
38.2231 	EXP 	image_4: texRes = 128.0
38.2231 	EXP 	cue_file2: texRes = 128.0
38.2231 	EXP 	response_yes: texRes = 128.0
38.2231 	EXP 	response_no: texRes = 128.0
38.2694 	EXP 	image_3: texRes = 128.0
38.2694 	EXP 	image_4: texRes = 128.0
38.2694 	EXP 	cue_file2: texRes = 128.0
38.2694 	EXP 	response_yes: texRes = 128.0
38.2694 	EXP 	response_no: texRes = 128.0
38.3159 	EXP 	image_3: texRes = 128.0
38.3159 	EXP 	image_4: texRes = 128.0
38.3159 	EXP 	cue_file2: texRes = 128.0
38.3159 	EXP 	response_yes: texRes = 128.0
38.3159 	EXP 	response_no: texRes = 128.0
38.3624 	EXP 	image_3: texRes = 128.0
38.3624 	EXP 	image_4: texRes = 128.0
38.3624 	EXP 	cue_file2: texRes = 128.0
38.3624 	EXP 	response_yes: texRes = 128.0
38.3624 	EXP 	response_no: texRes = 128.0
38.4090 	EXP 	image_3: texRes = 128.0
38.4090 	EXP 	image_4: texRes = 128.0
38.4090 	EXP 	cue_file2: texRes = 128.0
38.4090 	EXP 	response_yes: texRes = 128.0
38.4090 	EXP 	response_no: texRes = 128.0
38.4558 	EXP 	image_3: texRes = 128.0
38.4558 	EXP 	image_4: texRes = 128.0
38.4558 	EXP 	cue_file2: texRes = 128.0
38.4558 	EXP 	response_yes: texRes = 128.0
38.4558 	EXP 	response_no: texRes = 128.0
38.5023 	DATA 	Keypress: 5
38.5036 	EXP 	image_3: texRes = 128.0
38.5036 	EXP 	image_4: texRes = 128.0
38.5036 	EXP 	cue_file2: texRes = 128.0
38.5036 	EXP 	response_yes: texRes = 128.0
38.5036 	EXP 	response_no: texRes = 128.0
38.5501 	EXP 	image_3: texRes = 128.0
38.5501 	EXP 	image_4: texRes = 128.0
38.5501 	EXP 	cue_file2: texRes = 128.0
38.5501 	EXP 	response_yes: texRes = 128.0
38.5501 	EXP 	response_no: texRes = 128.0
38.5966 	EXP 	image_3: texRes = 128.0
38.5966 	EXP 	image_4: texRes = 128.0
38.5966 	EXP 	cue_file2: texRes = 128.0
38.5966 	EXP 	response_yes: texRes = 128.0
38.5966 	EXP 	response_no: texRes = 128.0
38.6430 	EXP 	image_3: texRes = 128.0
38.6430 	EXP 	image_4: texRes = 128.0
38.6430 	EXP 	cue_file2: texRes = 128.0
38.6430 	EXP 	response_yes: texRes = 128.0
38.6430 	EXP 	response_no: texRes = 128.0
38.6892 	EXP 	image_3: texRes = 128.0
38.6892 	EXP 	image_4: texRes = 128.0
38.6892 	EXP 	cue_file2: texRes = 128.0
38.6892 	EXP 	response_yes: texRes = 128.0
38.6892 	EXP 	response_no: texRes = 128.0
38.7405 	EXP 	image_3: texRes = 128.0
38.7405 	EXP 	image_4: texRes = 128.0
38.7405 	EXP 	cue_file2: texRes = 128.0
38.7405 	EXP 	response_yes: texRes = 128.0
38.7405 	EXP 	response_no: texRes = 128.0
38.7869 	EXP 	image_3: texRes = 128.0
38.7869 	EXP 	image_4: texRes = 128.0
38.7869 	EXP 	cue_file2: texRes = 128.0
38.7869 	EXP 	response_yes: texRes = 128.0
38.7869 	EXP 	response_no: texRes = 128.0
38.8333 	EXP 	image_3: texRes = 128.0
38.8333 	EXP 	image_4: texRes = 128.0
38.8333 	EXP 	cue_file2: texRes = 128.0
38.8333 	EXP 	response_yes: texRes = 128.0
38.8333 	EXP 	response_no: texRes = 128.0
38.8798 	EXP 	image_3: texRes = 128.0
38.8798 	EXP 	image_4: texRes = 128.0
