5.3628 	WARNING 	Requested an unavailable screen number - using first available.
9.0218 	EXP 	Created fixation_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='x', units='height', win=Window(...), wrapWidth=1)
9.0247 	EXP 	Created cue_file2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue_file2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
9.0275 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
9.0299 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
9.0324 	EXP 	Created sound_icon3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon3', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
9.0329 	EXP 	Sound sound_3 set volume 1.000
9.0354 	EXP 	Created sound_icon4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon4', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
9.0356 	EXP 	Sound sound_4 set volume 1.000
9.0380 	EXP 	Created response_yes = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='response_yes', opacity=0.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
9.0404 	EXP 	Created response_no = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='response_no', opacity=0.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
9.1019 	EXP 	Created iti_blank = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-12.0, flipHoriz=False, flipVert=False, image='stimulus/viswhere_stim/blank_white.png', interpolate=True, mask=None, maskParams=None, name='iti_blank', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.1058 	WARNING 	t of last frame was 1754.99ms (=1/0)
9.1058 	EXP 	text_start: autoDraw = True
10.5033 	EXP 	Created sequence: random, trialTypes=1, nReps=4, seed=None
10.5035 	EXP 	New trial (rep=0, index=0): None
10.5074 	DATA 	Keypress: 2
10.5098 	EXP 	text_start: autoDraw = False
10.5098 	EXP 	text2: height = 0.05
10.5098 	EXP 	text2: height = 0.05
10.5098 	EXP 	text2: height = 0.05
10.5098 	EXP 	text2: text = 'X'
10.5098 	EXP 	text2: autoDraw = True
23.9580 	EXP 	New trial (rep=1, index=0): None
23.9597 	DATA 	Keypress: 5
23.9613 	EXP 	text2: autoDraw = False
23.9613 	EXP 	text2: text = 'X'
23.9613 	EXP 	text2: autoDraw = True
25.9505 	EXP 	New trial (rep=2, index=0): None
25.9590 	DATA 	Keypress: 5
25.9634 	EXP 	text2: autoDraw = False
25.9634 	EXP 	text2: text = 'X'
25.9634 	EXP 	text2: autoDraw = True
27.9501 	EXP 	New trial (rep=3, index=0): None
27.9519 	DATA 	Keypress: 5
27.9535 	EXP 	text2: autoDraw = False
27.9535 	EXP 	text2: text = 'X'
27.9535 	EXP 	text2: autoDraw = True
29.9858 	EXP 	Imported Where-B_AC.csv as conditions, 65 conditions, 44 params
29.9861 	EXP 	Created sequence: sequential, trialTypes=65, nReps=1, seed=None
29.9865 	EXP 	New trial (rep=0, index=0): OrderedDict([('Trial', 0), ('Order', 0.0), ('Block', None), ('Type', 'fixation'), ('Stimuli_File1', 'stimulus/audwhere_stim/blank_white.png'), ('Stimuli_File2', 'stimulus/audwhere_stim/blank_white.png'), ('Stimuli_File3', 'stimulus/viswhere_stim/blank_white.png'), ('Stimuli_File4', 'stimulus/viswhere_stim/blank_white.png'), ('Cue_File1', 'stimulus/audwhere_stim/blank_white.png'), ('Cue_File2', 'stimulus/audwhere_stim/blank_white.png'), ('Response_File_Yes', 'stimulus/audwhere_stim/blank_white.png'), ('Response_File_No', 'stimulus/audwhere_stim/blank_white.png'), ('Match', 0.0), ('Cue_Dimension', 0.0), ('Pair1_Dimension', 0.0), ('Pair2_Dimension', 0.0), ('Key', 0), ('Cue1_Duration', 0.0), ('Cue1_Onset', 0), ('Cue2_Duration', 0.0), ('Cue2_Onset', 0), ('ResponseYes_Duration', 0.0), ('ResponseYes_Onset', 0), ('ResponseNo_Duration', 0.0), ('ResponseNo_Onset', 0), ('ITI_Within', 0.0), ('ITI_Between', 0.0), ('Image1_Duration', 0), ('Image1_Onset', 0.0), ('Image2_Duration', 0), ('Image2_Onset', 0.0), ('Image3_Duration', 0), ('Image3_Onset', 0.0), ('Image4_Duration', 0), ('Image4_Onset', 0.0), ('Sound1_Duration', 0), ('Sound1_Onset', 0.0), ('Sound2_Duration', 0), ('Sound2_Onset', 0.0), ('Sound3_Duration', 0), ('Sound3_Onset', 0.0), ('Sound4_Duration', 0), ('Sound4_Onset', 0.0), ('Fixation_Duration', 16)])
30.0530 	EXP 	Sound sound_1 started
30.0442 	EXP 	Sound sound_1 stopped
30.0530 	EXP 	Sound sound_2 started
30.0446 	EXP 	Sound sound_2 stopped
30.1530 	EXP 	Sound sound_3 started
30.1446 	EXP 	Sound sound_3 stopped
30.1530 	EXP 	Sound sound_4 started
30.1449 	EXP 	Sound sound_4 stopped
30.1465 	DATA 	Keypress: 5
30.1488 	WARNING 	t of last frame was 195.78ms (=1/5)
30.1488 	EXP 	text2: autoDraw = False
30.1488 	EXP 	cue_file1: ori = 0.0
30.1488 	EXP 	cue_file1: image = 'stimulus/audwhere_stim/blank_white.png'
30.1488 	EXP 	image_1: ori = 0.0
30.1488 	EXP 	image_1: image = 'stimulus/audwhere_stim/blank_white.png'
30.1488 	EXP 	image_2: ori = 0.0
30.1488 	EXP 	image_2: image = 'stimulus/audwhere_stim/blank_white.png'
30.1488 	EXP 	sound_icon1: ori = 0.0
30.1488 	EXP 	sound_icon1: image = 'stimulus/audwhere_stim/sound_icon.png'
30.1488 	EXP 	sound_icon2: ori = 0.0
30.1488 	EXP 	sound_icon2: image = 'stimulus/audwhere_stim/sound_icon.png'
30.1488 	EXP 	cue_file1: autoDraw = True
30.1488 	EXP 	cue_file1: autoDraw = False
30.1488 	EXP 	image_1: autoDraw = True
30.1488 	EXP 	image_1: autoDraw = False
30.1488 	EXP 	image_2: autoDraw = True
30.1488 	EXP 	image_2: autoDraw = False
30.1488 	EXP 	sound_icon1: autoDraw = True
30.1488 	EXP 	sound_icon1: autoDraw = False
30.1488 	EXP 	sound_icon2: autoDraw = True
30.1488 	EXP 	sound_icon2: autoDraw = False
30.1488 	EXP 	cue_file1: autoDraw = False
30.1488 	EXP 	image_1: autoDraw = False
30.1488 	EXP 	image_2: autoDraw = False
30.1488 	EXP 	sound_icon1: autoDraw = False
30.1488 	EXP 	sound_icon2: autoDraw = False
30.1488 	EXP 	image_blank_1: autoDraw = True
30.1488 	EXP 	image_blank_1: autoDraw = False
30.1488 	EXP 	image_blank_1: autoDraw = False
30.1488 	EXP 	cue_file2: ori = 0.0
30.1488 	EXP 	cue_file2: image = 'stimulus/audwhere_stim/blank_white.png'
30.1488 	EXP 	image_3: ori = 0.0
30.1488 	EXP 	image_3: image = 'stimulus/viswhere_stim/blank_white.png'
30.1488 	EXP 	image_4: ori = 0.0
30.1488 	EXP 	image_4: image = 'stimulus/viswhere_stim/blank_white.png'
30.1488 	EXP 	sound_icon3: ori = 0.0
30.1488 	EXP 	sound_icon3: image = 'stimulus/audwhere_stim/sound_icon.png'
30.1488 	EXP 	sound_icon4: ori = 0.0
30.1488 	EXP 	sound_icon4: image = 'stimulus/audwhere_stim/sound_icon.png'
30.1488 	EXP 	response_yes: ori = 0.0
30.1488 	EXP 	response_no: ori = 0.0
30.1488 	EXP 	image_3: texRes = 128.0
30.1488 	EXP 	image_4: texRes = 128.0
30.1488 	EXP 	cue_file2: texRes = 128.0
30.1488 	EXP 	response_yes: texRes = 128.0
30.1488 	EXP 	response_no: texRes = 128.0
30.1488 	EXP 	fixation_text: autoDraw = True
30.1488 	EXP 	cue_file2: autoDraw = True
30.1488 	EXP 	cue_file2: autoDraw = False
30.1488 	EXP 	image_3: autoDraw = True
30.1488 	EXP 	image_3: autoDraw = False
30.1488 	EXP 	image_4: autoDraw = True
30.1488 	EXP 	image_4: autoDraw = False
30.1488 	EXP 	sound_icon3: autoDraw = True
30.1488 	EXP 	sound_icon3: autoDraw = False
30.1488 	EXP 	sound_icon4: autoDraw = True
30.1488 	EXP 	sound_icon4: autoDraw = False
30.1488 	EXP 	response_yes: autoDraw = True
30.1488 	EXP 	response_yes: autoDraw = False
30.1488 	EXP 	response_no: autoDraw = True
30.1488 	EXP 	response_no: autoDraw = False
30.1979 	WARNING 	t of last frame was 49.08ms (=1/20)
30.1979 	EXP 	image_3: texRes = 128.0
30.1979 	EXP 	image_4: texRes = 128.0
30.1979 	EXP 	cue_file2: texRes = 128.0
30.1979 	EXP 	response_yes: texRes = 128.0
30.1979 	EXP 	response_no: texRes = 128.0
30.2516 	WARNING 	t of last frame was 53.77ms (=1/18)
30.2516 	EXP 	image_3: texRes = 128.0
30.2516 	EXP 	image_4: texRes = 128.0
30.2516 	EXP 	cue_file2: texRes = 128.0
30.2516 	EXP 	response_yes: texRes = 128.0
30.2516 	EXP 	response_no: texRes = 128.0
30.3020 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
30.3020 	EXP 	image_3: texRes = 128.0
30.3020 	EXP 	image_4: texRes = 128.0
30.3020 	EXP 	cue_file2: texRes = 128.0
30.3020 	EXP 	response_yes: texRes = 128.0
30.3020 	EXP 	response_no: texRes = 128.0
30.3515 	EXP 	image_3: texRes = 128.0
30.3515 	EXP 	image_4: texRes = 128.0
30.3515 	EXP 	cue_file2: texRes = 128.0
30.3515 	EXP 	response_yes: texRes = 128.0
30.3515 	EXP 	response_no: texRes = 128.0
30.3985 	EXP 	image_3: texRes = 128.0
30.3985 	EXP 	image_4: texRes = 128.0
30.3985 	EXP 	cue_file2: texRes = 128.0
30.3985 	EXP 	response_yes: texRes = 128.0
30.3985 	EXP 	response_no: texRes = 128.0
30.4461 	EXP 	image_3: texRes = 128.0
30.4461 	EXP 	image_4: texRes = 128.0
30.4461 	EXP 	cue_file2: texRes = 128.0
30.4461 	EXP 	response_yes: texRes = 128.0
30.4461 	EXP 	response_no: texRes = 128.0
30.4934 	EXP 	image_3: texRes = 128.0
30.4934 	EXP 	image_4: texRes = 128.0
30.4934 	EXP 	cue_file2: texRes = 128.0
30.4934 	EXP 	response_yes: texRes = 128.0
30.4934 	EXP 	response_no: texRes = 128.0
30.5414 	EXP 	image_3: texRes = 128.0
30.5414 	EXP 	image_4: texRes = 128.0
30.5414 	EXP 	cue_file2: texRes = 128.0
30.5414 	EXP 	response_yes: texRes = 128.0
30.5414 	EXP 	response_no: texRes = 128.0
30.5883 	EXP 	image_3: texRes = 128.0
30.5883 	EXP 	image_4: texRes = 128.0
30.5883 	EXP 	cue_file2: texRes = 128.0
30.5883 	EXP 	response_yes: texRes = 128.0
30.5883 	EXP 	response_no: texRes = 128.0
30.6351 	EXP 	image_3: texRes = 128.0
30.6351 	EXP 	image_4: texRes = 128.0
30.6351 	EXP 	cue_file2: texRes = 128.0
30.6351 	EXP 	response_yes: texRes = 128.0
30.6351 	EXP 	response_no: texRes = 128.0
30.6827 	EXP 	image_3: texRes = 128.0
30.6827 	EXP 	image_4: texRes = 128.0
30.6827 	EXP 	cue_file2: texRes = 128.0
30.6827 	EXP 	response_yes: texRes = 128.0
30.6827 	EXP 	response_no: texRes = 128.0
30.7298 	EXP 	image_3: texRes = 128.0
30.7298 	EXP 	image_4: texRes = 128.0
30.7298 	EXP 	cue_file2: texRes = 128.0
30.7298 	EXP 	response_yes: texRes = 128.0
30.7298 	EXP 	response_no: texRes = 128.0
30.7769 	EXP 	image_3: texRes = 128.0
30.7769 	EXP 	image_4: texRes = 128.0
30.7769 	EXP 	cue_file2: texRes = 128.0
30.7769 	EXP 	response_yes: texRes = 128.0
30.7769 	EXP 	response_no: texRes = 128.0
30.8239 	EXP 	image_3: texRes = 128.0
30.8239 	EXP 	image_4: texRes = 128.0
30.8239 	EXP 	cue_file2: texRes = 128.0
30.8239 	EXP 	response_yes: texRes = 128.0
30.8239 	EXP 	response_no: texRes = 128.0
30.8715 	EXP 	image_3: texRes = 128.0
30.8715 	EXP 	image_4: texRes = 128.0
30.8715 	EXP 	cue_file2: texRes = 128.0
30.8715 	EXP 	response_yes: texRes = 128.0
30.8715 	EXP 	response_no: texRes = 128.0
30.9187 	EXP 	image_3: texRes = 128.0
30.9187 	EXP 	image_4: texRes = 128.0
30.9187 	EXP 	cue_file2: texRes = 128.0
30.9187 	EXP 	response_yes: texRes = 128.0
30.9187 	EXP 	response_no: texRes = 128.0
30.9665 	EXP 	image_3: texRes = 128.0
30.9665 	EXP 	image_4: texRes = 128.0
30.9665 	EXP 	cue_file2: texRes = 128.0
30.9665 	EXP 	response_yes: texRes = 128.0
30.9665 	EXP 	response_no: texRes = 128.0
31.0140 	EXP 	image_3: texRes = 128.0
31.0140 	EXP 	image_4: texRes = 128.0
31.0140 	EXP 	cue_file2: texRes = 128.0
31.0140 	EXP 	response_yes: texRes = 128.0
31.0140 	EXP 	response_no: texRes = 128.0
31.0611 	EXP 	image_3: texRes = 128.0
31.0611 	EXP 	image_4: texRes = 128.0
31.0611 	EXP 	cue_file2: texRes = 128.0
31.0611 	EXP 	response_yes: texRes = 128.0
31.0611 	EXP 	response_no: texRes = 128.0
31.1082 	EXP 	image_3: texRes = 128.0
31.1082 	EXP 	image_4: texRes = 128.0
31.1082 	EXP 	cue_file2: texRes = 128.0
31.1082 	EXP 	response_yes: texRes = 128.0
31.1082 	EXP 	response_no: texRes = 128.0
31.1568 	EXP 	image_3: texRes = 128.0
31.1568 	EXP 	image_4: texRes = 128.0
31.1568 	EXP 	cue_file2: texRes = 128.0
31.1568 	EXP 	response_yes: texRes = 128.0
31.1568 	EXP 	response_no: texRes = 128.0
31.2053 	EXP 	image_3: texRes = 128.0
31.2053 	EXP 	image_4: texRes = 128.0
31.2053 	EXP 	cue_file2: texRes = 128.0
31.2053 	EXP 	response_yes: texRes = 128.0
31.2053 	EXP 	response_no: texRes = 128.0
31.2524 	EXP 	image_3: texRes = 128.0
31.2524 	EXP 	image_4: texRes = 128.0
31.2524 	EXP 	cue_file2: texRes = 128.0
31.2524 	EXP 	response_yes: texRes = 128.0
31.2524 	EXP 	response_no: texRes = 128.0
31.2996 	EXP 	image_3: texRes = 128.0
31.2996 	EXP 	image_4: texRes = 128.0
31.2996 	EXP 	cue_file2: texRes = 128.0
31.2996 	EXP 	response_yes: texRes = 128.0
31.2996 	EXP 	response_no: texRes = 128.0
31.3461 	EXP 	image_3: texRes = 128.0
31.3461 	EXP 	image_4: texRes = 128.0
31.3461 	EXP 	cue_file2: texRes = 128.0
31.3461 	EXP 	response_yes: texRes = 128.0
31.3461 	EXP 	response_no: texRes = 128.0
31.3930 	EXP 	image_3: texRes = 128.0
31.3930 	EXP 	image_4: texRes = 128.0
31.3930 	EXP 	cue_file2: texRes = 128.0
31.3930 	EXP 	response_yes: texRes = 128.0
31.3930 	EXP 	response_no: texRes = 128.0
31.4402 	EXP 	image_3: texRes = 128.0
31.4402 	EXP 	image_4: texRes = 128.0
31.4402 	EXP 	cue_file2: texRes = 128.0
31.4402 	EXP 	response_yes: texRes = 128.0
31.4402 	EXP 	response_no: texRes = 128.0
31.4873 	EXP 	image_3: texRes = 128.0
31.4873 	EXP 	image_4: texRes = 128.0
31.4873 	EXP 	cue_file2: texRes = 128.0
31.4873 	EXP 	response_yes: texRes = 128.0
31.4873 	EXP 	response_no: texRes = 128.0
31.5358 	EXP 	image_3: texRes = 128.0
31.5358 	EXP 	image_4: texRes = 128.0
31.5358 	EXP 	cue_file2: texRes = 128.0
31.5358 	EXP 	response_yes: texRes = 128.0
31.5358 	EXP 	response_no: texRes = 128.0
31.5826 	EXP 	image_3: texRes = 128.0
31.5826 	EXP 	image_4: texRes = 128.0
31.5826 	EXP 	cue_file2: texRes = 128.0
31.5826 	EXP 	response_yes: texRes = 128.0
31.5826 	EXP 	response_no: texRes = 128.0
31.6305 	EXP 	image_3: texRes = 128.0
31.6305 	EXP 	image_4: texRes = 128.0
31.6305 	EXP 	cue_file2: texRes = 128.0
31.6305 	EXP 	response_yes: texRes = 128.0
31.6305 	EXP 	response_no: texRes = 128.0
31.6774 	EXP 	image_3: texRes = 128.0
31.6774 	EXP 	image_4: texRes = 128.0
31.6774 	EXP 	cue_file2: texRes = 128.0
31.6774 	EXP 	response_yes: texRes = 128.0
31.6774 	EXP 	response_no: texRes = 128.0
31.7245 	EXP 	image_3: texRes = 128.0
31.7245 	EXP 	image_4: texRes = 128.0
31.7245 	EXP 	cue_file2: texRes = 128.0
31.7245 	EXP 	response_yes: texRes = 128.0
31.7245 	EXP 	response_no: texRes = 128.0
31.7718 	EXP 	image_3: texRes = 128.0
31.7718 	EXP 	image_4: texRes = 128.0
31.7718 	EXP 	cue_file2: texRes = 128.0
31.7718 	EXP 	response_yes: texRes = 128.0
31.7718 	EXP 	response_no: texRes = 128.0
31.8185 	EXP 	image_3: texRes = 128.0
31.8185 	EXP 	image_4: texRes = 128.0
31.8185 	EXP 	cue_file2: texRes = 128.0
31.8185 	EXP 	response_yes: texRes = 128.0
31.8185 	EXP 	response_no: texRes = 128.0
31.8656 	EXP 	image_3: texRes = 128.0
31.8656 	EXP 	image_4: texRes = 128.0
31.8656 	EXP 	cue_file2: texRes = 128.0
31.8656 	EXP 	response_yes: texRes = 128.0
31.8656 	EXP 	response_no: texRes = 128.0
31.9129 	EXP 	image_3: texRes = 128.0
31.9129 	EXP 	image_4: texRes = 128.0
31.9129 	EXP 	cue_file2: texRes = 128.0
31.9129 	EXP 	response_yes: texRes = 128.0
31.9129 	EXP 	response_no: texRes = 128.0
31.9596 	DATA 	Keypress: 5
31.9608 	EXP 	image_3: texRes = 128.0
31.9608 	EXP 	image_4: texRes = 128.0
31.9608 	EXP 	cue_file2: texRes = 128.0
31.9608 	EXP 	response_yes: texRes = 128.0
31.9608 	EXP 	response_no: texRes = 128.0
32.0092 	EXP 	image_3: texRes = 128.0
32.0092 	EXP 	image_4: texRes = 128.0
32.0092 	EXP 	cue_file2: texRes = 128.0
32.0092 	EXP 	response_yes: texRes = 128.0
32.0092 	EXP 	response_no: texRes = 128.0
32.0560 	EXP 	image_3: texRes = 128.0
32.0560 	EXP 	image_4: texRes = 128.0
32.0560 	EXP 	cue_file2: texRes = 128.0
32.0560 	EXP 	response_yes: texRes = 128.0
32.0560 	EXP 	response_no: texRes = 128.0
32.1032 	EXP 	image_3: texRes = 128.0
32.1032 	EXP 	image_4: texRes = 128.0
32.1032 	EXP 	cue_file2: texRes = 128.0
32.1032 	EXP 	response_yes: texRes = 128.0
32.1032 	EXP 	response_no: texRes = 128.0
32.1505 	EXP 	image_3: texRes = 128.0
32.1505 	EXP 	image_4: texRes = 128.0
32.1505 	EXP 	cue_file2: texRes = 128.0
32.1505 	EXP 	response_yes: texRes = 128.0
32.1505 	EXP 	response_no: texRes = 128.0
32.1976 	EXP 	image_3: texRes = 128.0
32.1976 	EXP 	image_4: texRes = 128.0
32.1976 	EXP 	cue_file2: texRes = 128.0
32.1976 	EXP 	response_yes: texRes = 128.0
32.1976 	EXP 	response_no: texRes = 128.0
32.2446 	EXP 	image_3: texRes = 128.0
32.2446 	EXP 	image_4: texRes = 128.0
32.2446 	EXP 	cue_file2: texRes = 128.0
32.2446 	EXP 	response_yes: texRes = 128.0
32.2446 	EXP 	response_no: texRes = 128.0
32.2919 	EXP 	image_3: texRes = 128.0
32.2919 	EXP 	image_4: texRes = 128.0
32.2919 	EXP 	cue_file2: texRes = 128.0
32.2919 	EXP 	response_yes: texRes = 128.0
32.2919 	EXP 	response_no: texRes = 128.0
32.3387 	EXP 	image_3: texRes = 128.0
32.3387 	EXP 	image_4: texRes = 128.0
32.3387 	EXP 	cue_file2: texRes = 128.0
32.3387 	EXP 	response_yes: texRes = 128.0
32.3387 	EXP 	response_no: texRes = 128.0
32.3870 	EXP 	image_3: texRes = 128.0
32.3870 	EXP 	image_4: texRes = 128.0
32.3870 	EXP 	cue_file2: texRes = 128.0
