4.0323 	WARNING 	Requested an unavailable screen number - using first available.
7.4650 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.4676 	EXP 	Created sound_icon1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon1', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.5981 	EXP 	Sound sound_1 set volume 1.000
7.6017 	EXP 	Created sound_icon2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.6020 	EXP 	Sound sound_2 set volume 1.000
7.6713 	EXP 	Created image_blank_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='stimulus/viswhere_stim/blank_white.png', interpolate=True, mask=None, maskParams=None, name='image_blank_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0., 0.]), texRes=128.0, units='height', win=Window(...))
7.6732 	EXP 	Created fixation_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='x', units='height', win=Window(...), wrapWidth=1)
7.6761 	EXP 	Created cue_file2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='cue_file2', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.6789 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.6815 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.6844 	EXP 	Created sound_icon3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon3', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.6848 	EXP 	Sound sound_3 set volume 1.000
7.6873 	EXP 	Created sound_icon4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sound_icon4', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.6875 	EXP 	Sound sound_4 set volume 1.000
7.6898 	EXP 	Created response_yes = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='response_yes', opacity=0.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.6922 	EXP 	Created response_no = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='response_no', opacity=0.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
7.7528 	EXP 	Created iti_blank = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-12.0, flipHoriz=False, flipVert=False, image='stimulus/viswhere_stim/blank_white.png', interpolate=True, mask=None, maskParams=None, name='iti_blank', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
7.7571 	WARNING 	t of last frame was 1737.53ms (=1/0)
7.7571 	EXP 	text_start: autoDraw = True
8.5881 	EXP 	Created sequence: random, trialTypes=1, nReps=4, seed=None
8.5883 	EXP 	New trial (rep=0, index=0): None
8.5922 	DATA 	Keypress: 2
8.5940 	EXP 	text_start: autoDraw = False
8.5940 	EXP 	text2: height = 0.05
8.5940 	EXP 	text2: height = 0.05
8.5940 	EXP 	text2: height = 0.05
8.5940 	EXP 	text2: text = 'X'
8.5940 	EXP 	text2: autoDraw = True
27.4743 	EXP 	New trial (rep=1, index=0): None
27.4755 	DATA 	Keypress: 5
27.4847 	EXP 	text2: autoDraw = False
27.4847 	EXP 	text2: text = 'X'
27.4847 	EXP 	text2: autoDraw = True
29.4752 	EXP 	New trial (rep=2, index=0): None
29.4792 	DATA 	Keypress: 5
29.4805 	EXP 	text2: autoDraw = False
29.4805 	EXP 	text2: text = 'X'
29.4805 	EXP 	text2: autoDraw = True
31.4778 	EXP 	New trial (rep=3, index=0): None
31.4791 	DATA 	Keypress: 5
31.4802 	EXP 	text2: autoDraw = False
31.4802 	EXP 	text2: text = 'X'
31.4802 	EXP 	text2: autoDraw = True
33.5091 	EXP 	Imported What-A_AC.csv as conditions, 65 conditions, 44 params
33.5095 	EXP 	Created sequence: sequential, trialTypes=65, nReps=1, seed=None
33.5099 	EXP 	New trial (rep=0, index=0): OrderedDict([('Trial', 0), ('Order', 0.0), ('Block', None), ('Type', 'fixation'), ('Stimuli_File1', 'stimulus/audwhat_stim/blank_white.png'), ('Stimuli_File2', 'stimulus/audwhat_stim/blank_white.png'), ('Stimuli_File3', 'stimulus/viswhat_stim/blank_white.png'), ('Stimuli_File4', 'stimulus/viswhat_stim/blank_white.png'), ('Cue_File1', 'stimulus/audwhat_stim/blank_white.png'), ('Cue_File2', 'stimulus/audwhat_stim/blank_white.png'), ('Response_File_Yes', 'stimulus/audwhat_stim/blank_white.png'), ('Response_File_No', 'stimulus/audwhat_stim/blank_white.png'), ('Match', 0.0), ('Cue_Dimension', 0.0), ('Pair1_Dimension', 0.0), ('Pair2_Dimension', 0.0), ('Key', 0), ('Cue1_Duration', 0.0), ('Cue1_Onset', 0), ('Cue2_Duration', 0.0), ('Cue2_Onset', 0), ('ResponseYes_Duration', 0.0), ('ResponseYes_Onset', 0), ('ResponseNo_Duration', 0.0), ('ResponseNo_Onset', 0), ('ITI_Within', 0.0), ('ITI_Between', 0.0), ('Image1_Duration', 0), ('Image1_Onset', 0.0), ('Image2_Duration', 0), ('Image2_Onset', 0.0), ('Image3_Duration', 0), ('Image3_Onset', 0.0), ('Image4_Duration', 0), ('Image4_Onset', 0.0), ('Sound1_Duration', 0), ('Sound1_Onset', 0.0), ('Sound2_Duration', 0), ('Sound2_Onset', 0.0), ('Sound3_Duration', 0), ('Sound3_Onset', 0.0), ('Sound4_Duration', 0), ('Sound4_Onset', 0.0), ('Fixation_Duration', 16)])
33.5830 	EXP 	Sound sound_1 started
33.5688 	EXP 	Sound sound_1 stopped
33.5830 	EXP 	Sound sound_2 started
33.5692 	EXP 	Sound sound_2 stopped
33.6830 	EXP 	Sound sound_3 started
33.6698 	EXP 	Sound sound_3 stopped
33.6830 	EXP 	Sound sound_4 started
33.6701 	EXP 	Sound sound_4 stopped
33.6718 	DATA 	Keypress: 5
33.6741 	WARNING 	t of last frame was 191.09ms (=1/5)
33.6741 	EXP 	text2: autoDraw = False
33.6741 	EXP 	cue_file1: ori = 0.0
33.6741 	EXP 	cue_file1: image = 'stimulus/audwhat_stim/blank_white.png'
33.6741 	EXP 	image_1: ori = 0.0
33.6741 	EXP 	image_1: image = 'stimulus/audwhat_stim/blank_white.png'
33.6741 	EXP 	image_2: ori = 0.0
33.6741 	EXP 	image_2: image = 'stimulus/audwhat_stim/blank_white.png'
33.6741 	EXP 	sound_icon1: ori = 0.0
33.6741 	EXP 	sound_icon1: image = 'stimulus/audwhere_stim/sound_icon.png'
33.6741 	EXP 	sound_icon2: ori = 0.0
33.6741 	EXP 	sound_icon2: image = 'stimulus/audwhere_stim/sound_icon.png'
33.6741 	EXP 	cue_file1: autoDraw = True
33.6741 	EXP 	cue_file1: autoDraw = False
33.6741 	EXP 	image_1: autoDraw = True
33.6741 	EXP 	image_1: autoDraw = False
33.6741 	EXP 	image_2: autoDraw = True
33.6741 	EXP 	image_2: autoDraw = False
33.6741 	EXP 	sound_icon1: autoDraw = True
33.6741 	EXP 	sound_icon1: autoDraw = False
33.6741 	EXP 	sound_icon2: autoDraw = True
33.6741 	EXP 	sound_icon2: autoDraw = False
33.6741 	EXP 	cue_file1: autoDraw = False
33.6741 	EXP 	image_1: autoDraw = False
33.6741 	EXP 	image_2: autoDraw = False
33.6741 	EXP 	sound_icon1: autoDraw = False
33.6741 	EXP 	sound_icon2: autoDraw = False
33.6741 	EXP 	image_blank_1: autoDraw = True
33.6741 	EXP 	image_blank_1: autoDraw = False
33.6741 	EXP 	image_blank_1: autoDraw = False
33.6741 	EXP 	cue_file2: ori = 0.0
33.6741 	EXP 	cue_file2: image = 'stimulus/audwhat_stim/blank_white.png'
33.6741 	EXP 	image_3: ori = 0.0
33.6741 	EXP 	image_3: image = 'stimulus/viswhat_stim/blank_white.png'
33.6741 	EXP 	image_4: ori = 0.0
33.6741 	EXP 	image_4: image = 'stimulus/viswhat_stim/blank_white.png'
33.6741 	EXP 	sound_icon3: ori = 0.0
33.6741 	EXP 	sound_icon3: image = 'stimulus/audwhere_stim/sound_icon.png'
33.6741 	EXP 	sound_icon4: ori = 0.0
33.6741 	EXP 	sound_icon4: image = 'stimulus/audwhere_stim/sound_icon.png'
33.6741 	EXP 	response_yes: ori = 0.0
33.6741 	EXP 	response_no: ori = 0.0
33.6741 	EXP 	image_3: texRes = 128.0
33.6741 	EXP 	image_4: texRes = 128.0
33.6741 	EXP 	cue_file2: texRes = 128.0
33.6741 	EXP 	response_yes: texRes = 128.0
33.6741 	EXP 	response_no: texRes = 128.0
33.6741 	EXP 	fixation_text: autoDraw = True
33.6741 	EXP 	cue_file2: autoDraw = True
33.6741 	EXP 	cue_file2: autoDraw = False
33.6741 	EXP 	image_3: autoDraw = True
33.6741 	EXP 	image_3: autoDraw = False
33.6741 	EXP 	image_4: autoDraw = True
33.6741 	EXP 	image_4: autoDraw = False
33.6741 	EXP 	sound_icon3: autoDraw = True
33.6741 	EXP 	sound_icon3: autoDraw = False
33.6741 	EXP 	sound_icon4: autoDraw = True
33.6741 	EXP 	sound_icon4: autoDraw = False
33.6741 	EXP 	response_yes: autoDraw = True
33.6741 	EXP 	response_yes: autoDraw = False
33.6741 	EXP 	response_no: autoDraw = True
33.6741 	EXP 	response_no: autoDraw = False
33.7217 	WARNING 	t of last frame was 47.59ms (=1/21)
33.7217 	EXP 	image_3: texRes = 128.0
33.7217 	EXP 	image_4: texRes = 128.0
33.7217 	EXP 	cue_file2: texRes = 128.0
33.7217 	EXP 	response_yes: texRes = 128.0
33.7217 	EXP 	response_no: texRes = 128.0
33.7702 	WARNING 	t of last frame was 48.49ms (=1/20)
33.7702 	EXP 	image_3: texRes = 128.0
33.7702 	EXP 	image_4: texRes = 128.0
33.7702 	EXP 	cue_file2: texRes = 128.0
33.7702 	EXP 	response_yes: texRes = 128.0
33.7702 	EXP 	response_no: texRes = 128.0
33.8183 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
33.8182 	EXP 	image_3: texRes = 128.0
33.8182 	EXP 	image_4: texRes = 128.0
33.8182 	EXP 	cue_file2: texRes = 128.0
33.8182 	EXP 	response_yes: texRes = 128.0
33.8182 	EXP 	response_no: texRes = 128.0
33.8649 	EXP 	image_3: texRes = 128.0
33.8649 	EXP 	image_4: texRes = 128.0
33.8649 	EXP 	cue_file2: texRes = 128.0
33.8649 	EXP 	response_yes: texRes = 128.0
33.8649 	EXP 	response_no: texRes = 128.0
33.9117 	EXP 	image_3: texRes = 128.0
33.9117 	EXP 	image_4: texRes = 128.0
33.9117 	EXP 	cue_file2: texRes = 128.0
33.9117 	EXP 	response_yes: texRes = 128.0
33.9117 	EXP 	response_no: texRes = 128.0
33.9589 	EXP 	image_3: texRes = 128.0
33.9589 	EXP 	image_4: texRes = 128.0
33.9589 	EXP 	cue_file2: texRes = 128.0
33.9589 	EXP 	response_yes: texRes = 128.0
33.9589 	EXP 	response_no: texRes = 128.0
34.0059 	EXP 	image_3: texRes = 128.0
34.0059 	EXP 	image_4: texRes = 128.0
34.0059 	EXP 	cue_file2: texRes = 128.0
34.0059 	EXP 	response_yes: texRes = 128.0
34.0059 	EXP 	response_no: texRes = 128.0
34.0529 	EXP 	image_3: texRes = 128.0
34.0529 	EXP 	image_4: texRes = 128.0
34.0529 	EXP 	cue_file2: texRes = 128.0
34.0529 	EXP 	response_yes: texRes = 128.0
34.0529 	EXP 	response_no: texRes = 128.0
34.1005 	EXP 	image_3: texRes = 128.0
34.1005 	EXP 	image_4: texRes = 128.0
34.1005 	EXP 	cue_file2: texRes = 128.0
34.1005 	EXP 	response_yes: texRes = 128.0
34.1005 	EXP 	response_no: texRes = 128.0
34.1476 	EXP 	image_3: texRes = 128.0
34.1476 	EXP 	image_4: texRes = 128.0
34.1476 	EXP 	cue_file2: texRes = 128.0
34.1476 	EXP 	response_yes: texRes = 128.0
34.1476 	EXP 	response_no: texRes = 128.0
34.1941 	EXP 	image_3: texRes = 128.0
34.1941 	EXP 	image_4: texRes = 128.0
34.1941 	EXP 	cue_file2: texRes = 128.0
34.1941 	EXP 	response_yes: texRes = 128.0
34.1941 	EXP 	response_no: texRes = 128.0
34.2412 	EXP 	image_3: texRes = 128.0
34.2412 	EXP 	image_4: texRes = 128.0
34.2412 	EXP 	cue_file2: texRes = 128.0
34.2412 	EXP 	response_yes: texRes = 128.0
34.2412 	EXP 	response_no: texRes = 128.0
34.2935 	EXP 	image_3: texRes = 128.0
34.2935 	EXP 	image_4: texRes = 128.0
34.2935 	EXP 	cue_file2: texRes = 128.0
34.2935 	EXP 	response_yes: texRes = 128.0
34.2935 	EXP 	response_no: texRes = 128.0
34.3403 	EXP 	image_3: texRes = 128.0
34.3403 	EXP 	image_4: texRes = 128.0
34.3403 	EXP 	cue_file2: texRes = 128.0
34.3403 	EXP 	response_yes: texRes = 128.0
34.3403 	EXP 	response_no: texRes = 128.0
34.3871 	EXP 	image_3: texRes = 128.0
34.3871 	EXP 	image_4: texRes = 128.0
34.3871 	EXP 	cue_file2: texRes = 128.0
34.3871 	EXP 	response_yes: texRes = 128.0
34.3871 	EXP 	response_no: texRes = 128.0
34.4347 	EXP 	image_3: texRes = 128.0
34.4347 	EXP 	image_4: texRes = 128.0
34.4347 	EXP 	cue_file2: texRes = 128.0
34.4347 	EXP 	response_yes: texRes = 128.0
34.4347 	EXP 	response_no: texRes = 128.0
34.4842 	EXP 	image_3: texRes = 128.0
34.4842 	EXP 	image_4: texRes = 128.0
34.4842 	EXP 	cue_file2: texRes = 128.0
34.4842 	EXP 	response_yes: texRes = 128.0
34.4842 	EXP 	response_no: texRes = 128.0
34.5312 	EXP 	image_3: texRes = 128.0
34.5312 	EXP 	image_4: texRes = 128.0
34.5312 	EXP 	cue_file2: texRes = 128.0
34.5312 	EXP 	response_yes: texRes = 128.0
34.5312 	EXP 	response_no: texRes = 128.0
34.5781 	EXP 	image_3: texRes = 128.0
34.5781 	EXP 	image_4: texRes = 128.0
34.5781 	EXP 	cue_file2: texRes = 128.0
34.5781 	EXP 	response_yes: texRes = 128.0
34.5781 	EXP 	response_no: texRes = 128.0
34.6252 	EXP 	image_3: texRes = 128.0
34.6252 	EXP 	image_4: texRes = 128.0
34.6252 	EXP 	cue_file2: texRes = 128.0
34.6252 	EXP 	response_yes: texRes = 128.0
34.6252 	EXP 	response_no: texRes = 128.0
34.6719 	EXP 	image_3: texRes = 128.0
34.6719 	EXP 	image_4: texRes = 128.0
34.6719 	EXP 	cue_file2: texRes = 128.0
34.6719 	EXP 	response_yes: texRes = 128.0
34.6719 	EXP 	response_no: texRes = 128.0
34.7186 	EXP 	image_3: texRes = 128.0
34.7186 	EXP 	image_4: texRes = 128.0
34.7186 	EXP 	cue_file2: texRes = 128.0
34.7186 	EXP 	response_yes: texRes = 128.0
34.7186 	EXP 	response_no: texRes = 128.0
34.7657 	EXP 	image_3: texRes = 128.0
34.7657 	EXP 	image_4: texRes = 128.0
34.7657 	EXP 	cue_file2: texRes = 128.0
34.7657 	EXP 	response_yes: texRes = 128.0
34.7657 	EXP 	response_no: texRes = 128.0
34.8128 	EXP 	image_3: texRes = 128.0
34.8128 	EXP 	image_4: texRes = 128.0
34.8128 	EXP 	cue_file2: texRes = 128.0
34.8128 	EXP 	response_yes: texRes = 128.0
34.8128 	EXP 	response_no: texRes = 128.0
34.8599 	EXP 	image_3: texRes = 128.0
34.8599 	EXP 	image_4: texRes = 128.0
34.8599 	EXP 	cue_file2: texRes = 128.0
34.8599 	EXP 	response_yes: texRes = 128.0
34.8599 	EXP 	response_no: texRes = 128.0
34.9069 	EXP 	image_3: texRes = 128.0
34.9069 	EXP 	image_4: texRes = 128.0
34.9069 	EXP 	cue_file2: texRes = 128.0
34.9069 	EXP 	response_yes: texRes = 128.0
34.9069 	EXP 	response_no: texRes = 128.0
34.9541 	EXP 	image_3: texRes = 128.0
34.9541 	EXP 	image_4: texRes = 128.0
34.9541 	EXP 	cue_file2: texRes = 128.0
34.9541 	EXP 	response_yes: texRes = 128.0
34.9541 	EXP 	response_no: texRes = 128.0
35.0010 	EXP 	image_3: texRes = 128.0
35.0010 	EXP 	image_4: texRes = 128.0
35.0010 	EXP 	cue_file2: texRes = 128.0
35.0010 	EXP 	response_yes: texRes = 128.0
35.0010 	EXP 	response_no: texRes = 128.0
35.0483 	EXP 	image_3: texRes = 128.0
35.0483 	EXP 	image_4: texRes = 128.0
35.0483 	EXP 	cue_file2: texRes = 128.0
35.0483 	EXP 	response_yes: texRes = 128.0
35.0483 	EXP 	response_no: texRes = 128.0
35.0955 	EXP 	image_3: texRes = 128.0
35.0955 	EXP 	image_4: texRes = 128.0
35.0955 	EXP 	cue_file2: texRes = 128.0
35.0955 	EXP 	response_yes: texRes = 128.0
35.0955 	EXP 	response_no: texRes = 128.0
35.1426 	EXP 	image_3: texRes = 128.0
35.1426 	EXP 	image_4: texRes = 128.0
35.1426 	EXP 	cue_file2: texRes = 128.0
35.1426 	EXP 	response_yes: texRes = 128.0
35.1426 	EXP 	response_no: texRes = 128.0
35.1898 	EXP 	image_3: texRes = 128.0
35.1898 	EXP 	image_4: texRes = 128.0
35.1898 	EXP 	cue_file2: texRes = 128.0
35.1898 	EXP 	response_yes: texRes = 128.0
35.1898 	EXP 	response_no: texRes = 128.0
35.2368 	EXP 	image_3: texRes = 128.0
35.2368 	EXP 	image_4: texRes = 128.0
35.2368 	EXP 	cue_file2: texRes = 128.0
35.2368 	EXP 	response_yes: texRes = 128.0
35.2368 	EXP 	response_no: texRes = 128.0
35.2838 	EXP 	image_3: texRes = 128.0
35.2838 	EXP 	image_4: texRes = 128.0
35.2838 	EXP 	cue_file2: texRes = 128.0
35.2838 	EXP 	response_yes: texRes = 128.0
35.2838 	EXP 	response_no: texRes = 128.0
35.3326 	EXP 	image_3: texRes = 128.0
35.3326 	EXP 	image_4: texRes = 128.0
35.3326 	EXP 	cue_file2: texRes = 128.0
35.3326 	EXP 	response_yes: texRes = 128.0
35.3326 	EXP 	response_no: texRes = 128.0
35.3817 	EXP 	image_3: texRes = 128.0
35.3817 	EXP 	image_4: texRes = 128.0
35.3817 	EXP 	cue_file2: texRes = 128.0
35.3817 	EXP 	response_yes: texRes = 128.0
35.3817 	EXP 	response_no: texRes = 128.0
35.4290 	EXP 	image_3: texRes = 128.0
35.4290 	EXP 	image_4: texRes = 128.0
35.4290 	EXP 	cue_file2: texRes = 128.0
35.4290 	EXP 	response_yes: texRes = 128.0
35.4290 	EXP 	response_no: texRes = 128.0
35.4758 	DATA 	Keypress: 5
35.4769 	EXP 	image_3: texRes = 128.0
35.4769 	EXP 	image_4: texRes = 128.0
35.4769 	EXP 	cue_file2: texRes = 128.0
35.4769 	EXP 	response_yes: texRes = 128.0
35.4769 	EXP 	response_no: texRes = 128.0
35.5243 	EXP 	image_3: texRes = 128.0
35.5243 	EXP 	image_4: texRes = 128.0
35.5243 	EXP 	cue_file2: texRes = 128.0
35.5243 	EXP 	response_yes: texRes = 128.0
35.5243 	EXP 	response_no: texRes = 128.0
35.5715 	EXP 	image_3: texRes = 128.0
35.5715 	EXP 	image_4: texRes = 128.0
35.5715 	EXP 	cue_file2: texRes = 128.0
35.5715 	EXP 	response_yes: texRes = 128.0
35.5715 	EXP 	response_no: texRes = 128.0
35.6181 	EXP 	image_3: texRes = 128.0
35.6181 	EXP 	image_4: texRes = 128.0
35.6181 	EXP 	cue_file2: texRes = 128.0
35.6181 	EXP 	response_yes: texRes = 128.0
35.6181 	EXP 	response_no: texRes = 128.0
35.6655 	EXP 	image_3: texRes = 128.0
35.6655 	EXP 	image_4: texRes = 128.0
35.6655 	EXP 	cue_file2: texRes = 128.0
35.6655 	EXP 	response_yes: texRes = 128.0
35.6655 	EXP 	response_no: texRes = 128.0
35.7134 	EXP 	image_3: texRes = 128.0
35.7134 	EXP 	image_4: texRes = 128.0
35.7134 	EXP 	cue_file2: texRes = 128.0
35.7134 	EXP 	response_yes: texRes = 128.0
35.7134 	EXP 	response_no: texRes = 128.0
35.7601 	EXP 	image_3: texRes = 128.0
35.7601 	EXP 	image_4: texRes = 128.0
35.7601 	EXP 	cue_file2: texRes = 128.0
35.7601 	EXP 	response_yes: texRes = 128.0
35.7601 	EXP 	response_no: texRes = 128.0
35.8071 	EXP 	image_3: texRes = 128.0
35.8071 	EXP 	image_4: texRes = 128.0
35.8071 	EXP 	cue_file2: texRes = 128.0
35.8071 	EXP 	response_yes: texRes = 128.0
35.8071 	EXP 	response_no: texRes = 128.0
35.8543 	EXP 	image_3: texRes = 128.0
35.8543 	EXP 	image_4: texRes = 128.0
35.8543 	EXP 	cue_file2: texRes = 128.0
35.8543 	EXP 	response_yes: texRes = 128.0
35.8543 	EXP 	response_no: texRes = 128.0
35.9010 	EXP 	image_3: texRes = 128.0
35.9010 	EXP 	image_4: texRes = 128.0
35.9010 	EXP 	cue_file2: texRes = 128.0
